Empresa,EmbarqueMov,EmbarqueMovID,FechaEmision,Mes,Año,Vehiculo,Ruta,Peso (KG),Paquetes,Importe,EmbarqueMovMov,EmbarqueMovMovID,Articulo,Cantidad,PesoArticulo,Peso2,Cliente,Direccion,Latitud,Longitud,latLong,EmbarqueMovPeso,Categoria,Dias Viaje,Gasto Total,Valida peso (tn),Tipo,Propio / Perm.,Capacidad
ABC,Embarque,71460,07/01/2026,1,2026,CAM CRA,COSAMALOAPAN,17734.24,1809,430638.2,,FA570411,ABC,1,10,10,Bodega Aurrera Express,Carr a Tuxtepec,18.358,-95.79,"18.358,-95.79",153,ZONA B,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71460,07/01/2026,1,2026,CAM CRA,COSAMALOAPAN,17734.24,1809,430638.2,,FA570411,ABC,1,9,9,Bodega Aurrera Express,Carr a Tuxtepec,18.358,-95.79,"18.358,-95.79",153,ZONA B,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71460,07/01/2026,1,2026,CAM CRA,COSAMALOAPAN,17734.24,1809,430638.2,,FA570411,ABC,1,10,10,Bodega Aurrera Express,Carr a Tuxtepec,18.358,-95.79,"18.358,-95.79",153,ZONA B,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71460,07/01/2026,1,2026,CAM CRA,COSAMALOAPAN,17734.24,1809,430638.2,,FA570411,ABC,1,25,25,Bodega Aurrera Express,Carr a Tuxtepec,18.358,-95.79,"18.358,-95.79",153,ZONA B,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71460,07/01/2026,1,2026,CAM CRA,COSAMALOAPAN,17734.24,1809,430638.2,,FA570352,ABC,30,9,270,Comercializadora del Sur,Calle Ocampo,18.364,-95.797,"18.364,-95.797",973,ZONA B,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71460,07/01/2026,1,2026,CAM CRA,COSAMALOAPAN,17734.24,1809,430638.2,,FA570352,ABC,50,9,450,Comercializadora del Sur,Calle Ocampo,18.364,-95.797,"18.364,-95.797",973,ZONA B,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71460,07/01/2026,1,2026,CAM CRA,COSAMALOAPAN,17734.24,1809,430638.2,,FA570352,ABC,2,9,18,Comercializadora del Sur,Calle Ocampo,18.364,-95.797,"18.364,-95.797",973,ZONA B,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71460,07/01/2026,1,2026,CAM CRA,COSAMALOAPAN,17734.24,1809,430638.2,,FA570352,ABC,5,9,45,Comercializadora del Sur,Calle Ocampo,18.364,-95.797,"18.364,-95.797",973,ZONA B,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71460,07/01/2026,1,2026,CAM CRA,COSAMALOAPAN,17734.24,1809,430638.2,,FA570352,ABC,2,5,10,Comercializadora del Sur,Calle Ocampo,18.364,-95.797,"18.364,-95.797",973,ZONA B,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71460,07/01/2026,1,2026,CAM CRA,COSAMALOAPAN,17734.24,1809,430638.2,,FA570352,ABC,20,9,180,Comercializadora del Sur,Calle Ocampo,18.364,-95.797,"18.364,-95.797",973,ZONA B,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71460,07/01/2026,1,2026,CAM CRA,COSAMALOAPAN,17734.24,1809,430638.2,,FA570367,ABC,10,10,100,Abarrotes Los Angeles,Rayon,18.367,-95.8,"18.367,-95.8",428.58,ZONA B,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71460,07/01/2026,1,2026,CAM CRA,COSAMALOAPAN,17734.24,1809,430638.2,,FA570367,ABC,1,10,10,Abarrotes Los Angeles,Rayon,18.367,-95.8,"18.367,-95.8",428.58,ZONA B,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71460,07/01/2026,1,2026,CAM CRA,COSAMALOAPAN,17734.24,1809,430638.2,,FA570367,ABC,1,3.58,3.58,Abarrotes Los Angeles,Rayon,18.367,-95.8,"18.367,-95.8",428.58,ZONA B,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71460,07/01/2026,1,2026,CAM CRA,COSAMALOAPAN,17734.24,1809,430638.2,,FA570367,ABC,5,5,25,Abarrotes Los Angeles,Rayon,18.367,-95.8,"18.367,-95.8",428.58,ZONA B,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71460,07/01/2026,1,2026,CAM CRA,COSAMALOAPAN,17734.24,1809,430638.2,,FA570367,ABC,1,10,10,Abarrotes Los Angeles,Rayon,18.367,-95.8,"18.367,-95.8",428.58,ZONA B,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71460,07/01/2026,1,2026,CAM CRA,COSAMALOAPAN,17734.24,1809,430638.2,,FA570367,ABC,10,5,50,Abarrotes Los Angeles,Rayon,18.367,-95.8,"18.367,-95.8",428.58,ZONA B,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71460,07/01/2026,1,2026,CAM CRA,COSAMALOAPAN,17734.24,1809,430638.2,,FA570367,ABC,1,16,16,Abarrotes Los Angeles,Rayon,18.367,-95.8,"18.367,-95.8",428.58,ZONA B,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71460,07/01/2026,1,2026,CAM CRA,COSAMALOAPAN,17734.24,1809,430638.2,,FA570367,ABC,2,10,20,Abarrotes Los Angeles,Rayon,18.367,-95.8,"18.367,-95.8",428.58,ZONA B,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71460,07/01/2026,1,2026,CAM CRA,COSAMALOAPAN,17734.24,1809,430638.2,,FA570367,ABC,2,1,2,Abarrotes Los Angeles,Rayon,18.367,-95.8,"18.367,-95.8",428.58,ZONA B,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71460,07/01/2026,1,2026,CAM CRA,COSAMALOAPAN,17734.24,1809,430638.2,,FA570367,ABC,1,10,10,Abarrotes Los Angeles,Rayon,18.367,-95.8,"18.367,-95.8",428.58,ZONA B,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71460,07/01/2026,1,2026,CAM CRA,COSAMALOAPAN,17734.24,1809,430638.2,,FA570367,ABC,1,10,10,Abarrotes Los Angeles,Rayon,18.367,-95.8,"18.367,-95.8",428.58,ZONA B,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71460,07/01/2026,1,2026,CAM CRA,COSAMALOAPAN,17734.24,1809,430638.2,,FA570367,ABC,5,5,25,Abarrotes Los Angeles,Rayon,18.367,-95.8,"18.367,-95.8",428.58,ZONA B,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71460,07/01/2026,1,2026,CAM CRA,COSAMALOAPAN,17734.24,1809,430638.2,,FA570367,ABC,2,10,20,Abarrotes Los Angeles,Rayon,18.367,-95.8,"18.367,-95.8",428.58,ZONA B,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71460,07/01/2026,1,2026,CAM CRA,COSAMALOAPAN,17734.24,1809,430638.2,,FA570367,ABC,3,9,27,Abarrotes Los Angeles,Rayon,18.367,-95.8,"18.367,-95.8",428.58,ZONA B,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71460,07/01/2026,1,2026,CAM CRA,COSAMALOAPAN,17734.24,1809,430638.2,,FA570367,ABC,10,10,100,Abarrotes Los Angeles,Rayon,18.367,-95.8,"18.367,-95.8",428.58,ZONA B,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71460,07/01/2026,1,2026,CAM CRA,COSAMALOAPAN,17734.24,1809,430638.2,,FA570407,ABC,1,10,10,Súper Sánchez Centro,Hidalgo,18.363,-95.798,"18.363,-95.798",1135.9,ZONA A,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71460,07/01/2026,1,2026,CAM CRA,COSAMALOAPAN,17734.24,1809,430638.2,,FA570407,ABC,2,5,10,Súper Sánchez Centro,Hidalgo,18.363,-95.798,"18.363,-95.798",1135.9,ZONA A,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71460,07/01/2026,1,2026,CAM CRA,COSAMALOAPAN,17734.24,1809,430638.2,,FA570407,ABC,20,9,180,Súper Sánchez Centro,Hidalgo,18.363,-95.798,"18.363,-95.798",1135.9,ZONA A,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71460,07/01/2026,1,2026,CAM CRA,COSAMALOAPAN,17734.24,1809,430638.2,,FA570407,ABC,2,5,10,Súper Sánchez Centro,Hidalgo,18.363,-95.798,"18.363,-95.798",1135.9,ZONA A,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71460,07/01/2026,1,2026,CAM CRA,COSAMALOAPAN,17734.24,1809,430638.2,,FA570407,ABC,13,9,117,Súper Sánchez Centro,Hidalgo,18.363,-95.798,"18.363,-95.798",1135.9,ZONA A,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71460,07/01/2026,1,2026,CAM CRA,COSAMALOAPAN,17734.24,1809,430638.2,,FA570407,ABC,5,10,50,Súper Sánchez Centro,Hidalgo,18.363,-95.798,"18.363,-95.798",1135.9,ZONA A,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71460,07/01/2026,1,2026,CAM CRA,COSAMALOAPAN,17734.24,1809,430638.2,,FA570407,ABC,1,5,5,Súper Sánchez Centro,Hidalgo,18.363,-95.798,"18.363,-95.798",1135.9,ZONA A,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71460,07/01/2026,1,2026,CAM CRA,COSAMALOAPAN,17734.24,1809,430638.2,,FA570407,ABC,2,8.1,16.2,Súper Sánchez Centro,Hidalgo,18.363,-95.798,"18.363,-95.798",1135.9,ZONA A,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71460,07/01/2026,1,2026,CAM CRA,COSAMALOAPAN,17734.24,1809,430638.2,,FA570407,ABC,9,9,81,Súper Sánchez Centro,Hidalgo,18.363,-95.798,"18.363,-95.798",1135.9,ZONA A,#N/A,#N/A,#N/A,#N/A,#N/A,0
